osmid,y,x,street_count,highway,ref,geometry
211321253,41.3199441,2.0260186,3,,,POINT (2.0260186 41.3199441)
245491934,41.3159235,2.022247,1,,,POINT (2.022247 41.3159235)
473593975,41.2773192,2.0534137,1,,,POINT (2.0534137 41.2773192)
1094360207,41.31501,2.0137231,1,crossing,,POINT (2.0137231 41.31501)
1567770481,41.3079825,2.0058461,2,,,POINT (2.0058461 41.3079825)
1693797759,41.3089998,2.0114772,1,,,POINT (2.0114772 41.3089998)
2142861651,41.3235932,2.0184692,1,,,POINT (2.0184692 41.3235932)
2209582615,41.2869339,2.0673651,2,,,POINT (2.0673651 41.2869339)
2238416890,41.2984343,2.0535476,1,,,POINT (2.0535476 41.2984343)
2238416892,41.298503,2.0534042,1,,,POINT (2.0534042 41.298503)
2238416898,41.2988527,2.0533457,2,,,POINT (2.0533457 41.2988527)
2383446338,41.303742,2.0159453,1,crossing,,POINT (2.0159453 41.303742)
2404835470,41.313096,2.0225296,1,crossing,,POINT (2.0225296 41.313096)
3088102802,41.3021043,2.0180366,1,crossing,,POINT (2.0180366 41.3021043)
3088102818,41.3017102,2.018522,1,crossing,,POINT (2.018522 41.3017102)
3088102832,41.3034204,2.0161938,1,crossing,,POINT (2.0161938 41.3034204)
4353309813,41.3045337,2.0252548,1,,,POINT (2.0252548 41.3045337)
4558538598,41.3199812,2.0256199,3,,,POINT (2.0256199 41.3199812)
4569265245,41.2999469,2.0205931,1,,,POINT (2.0205931 41.2999469)
5346948499,41.3156926,2.0129692,1,crossing,,POINT (2.0129692 41.3156926)
5552850365,41.3182152,2.0308465,1,crossing,,POINT (2.0308465 41.3182152)
5801467401,41.2786684,2.0530835,3,,,POINT (2.0530835 41.2786684)
6315715540,41.3036835,2.0160721,1,crossing,,POINT (2.0160721 41.3036835)
6315715546,41.3051217,2.0177752,1,crossing,,POINT (2.0177752 41.3051217)
