osmid,y,x,street_count,highway,ref,geometry
5801467449,41.2809994,2.0526699,2,,,POINT (2.0526699 41.2809994)
5801467450,41.281137,2.0526906,2,,,POINT (2.0526906 41.281137)
5801467451,41.2813908,2.0527233,2,,,POINT (2.0527233 41.2813908)
5801467452,41.2816717,2.0527549,2,,,POINT (2.0527549 41.2816717)
5801467553,41.2820344,2.0527931,2,,,POINT (2.0527931 41.2820344)
5801467554,41.2822252,2.0528214,2,,,POINT (2.0528214 41.2822252)
5801467555,41.2823005,2.0528323,2,,,POINT (2.0528323 41.2823005)
5801467556,41.2824119,2.0528683,2,,,POINT (2.0528683 41.2824119)
5801467557,41.2825789,2.0529206,2,,,POINT (2.0529206 41.2825789)
5801467558,41.2827656,2.0529859,2,,,POINT (2.0529859 41.2827656)
5801467559,41.2829892,2.05306,2,,,POINT (2.05306 41.2829892)
5801467560,41.2833011,2.0531636,2,,,POINT (2.0531636 41.2833011)
5801467561,41.2836573,2.0532867,2,,,POINT (2.0532867 41.2836573)
5801467562,41.2839791,2.0533956,2,,,POINT (2.0533956 41.2839791)
5801467563,41.2845027,2.0535839,2,,,POINT (2.0535839 41.2845027)
5801467564,41.2849277,2.0537243,2,,,POINT (2.0537243 41.2849277)
5801467565,41.2852308,2.0538227,2,,,POINT (2.0538227 41.2852308)
5801467566,41.2854878,2.0539136,2,,,POINT (2.0539136 41.2854878)
5801467567,41.2857183,2.0539808,2,,,POINT (2.0539808 41.2857183)
5801467568,41.2859123,2.0540375,2,,,POINT (2.0540375 41.2859123)
5801467569,41.2862316,2.0541388,2,,,POINT (2.0541388 41.2862316)
5801467570,41.2867376,2.0543055,2,,,POINT (2.0543055 41.2867376)
5801467571,41.2873697,2.0545213,2,,,POINT (2.0545213 41.2873697)
5801467572,41.2874062,2.0545392,2,,,POINT (2.0545392 41.2874062)
5801467573,41.2874827,2.054663,2,,,POINT (2.054663 41.2874827)
5971979993,41.3254863,2.0140278,2,,,POINT (2.0140278 41.3254863)
6315715540,41.3036835,2.0160721,1,crossing,,POINT (2.0160721 41.3036835)
6315715546,41.3051217,2.0177752,1,crossing,,POINT (2.0177752 41.3051217)
6315715552,41.3052065,2.0176833,1,crossing,,POINT (2.0176833 41.3052065)
6369783595,41.2786882,2.053057,2,crossing,,POINT (2.053057 41.2786882)
6369783996,41.3071706,2.0272687,2,,,POINT (2.0272687 41.3071706)
6369783999,41.3072986,2.0272135,2,,,POINT (2.0272135 41.3072986)
6369784000,41.3074429,2.0272384,2,,,POINT (2.0272384 41.3074429)
6369784001,41.3075428,2.027183,2,,,POINT (2.027183 41.3075428)
6369784002,41.3081165,2.0267008,2,,,POINT (2.0267008 41.3081165)
6369784003,41.3081943,2.026634,2,,,POINT (2.026634 41.3081943)
6369784004,41.308223,2.0265613,2,,,POINT (2.0265613 41.308223)
6369784005,41.3081986,2.026446,2,,,POINT (2.026446 41.3081986)
6369784007,41.3082398,2.0264205,2,crossing,,POINT (2.0264205 41.3082398)
6369784008,41.3084005,2.0263244,2,,,POINT (2.0263244 41.3084005)
6369784009,41.3090056,2.0258119,2,,,POINT (2.0258119 41.3090056)
6369784013,41.3093098,2.0259852,2,crossing,,POINT (2.0259852 41.3093098)
6369784014,41.3091817,2.0257596,2,crossing,,POINT (2.0257596 41.3091817)
6640642462,41.3176961,2.0220066,2,crossing,,POINT (2.0220066 41.3176961)
6640642465,41.318342,2.0215495,2,,,POINT (2.0215495 41.318342)
6640642466,41.3184442,2.021465,2,,,POINT (2.021465 41.3184442)
6640642467,41.3188532,2.0210602,2,crossing,,POINT (2.0210602 41.3188532)
6640642468,41.3188943,2.0210299,2,,,POINT (2.0210299 41.3188943)
6640642470,41.3183539,2.0215386,2,crossing,,POINT (2.0215386 41.3183539)
7203925276,41.2901409,2.0610422,2,,,POINT (2.0610422 41.2901409)
7232459528,41.3083086,2.0263826,3,,,POINT (2.0263826 41.3083086)
7232459812,41.3061283,2.0200701,2,,,POINT (2.0200701 41.3061283)
7232459814,41.3062728,2.0204828,2,,,POINT (2.0204828 41.3062728)
7232459816,41.3065413,2.0212503,2,,,POINT (2.0212503 41.3065413)
7232459819,41.3077854,2.0248819,2,,,POINT (2.0248819 41.3077854)
7232459820,41.3070018,2.0225682,2,,,POINT (2.0225682 41.3070018)
7232459821,41.3065018,2.0211373,2,,,POINT (2.0211373 41.3065018)
7232459822,41.3060918,2.0199658,2,,,POINT (2.0199658 41.3060918)
7232459828,41.3080732,2.025723,2,,,POINT (2.025723 41.3080732)
7232459836,41.3083769,2.0263413,2,,,POINT (2.0263413 41.3083769)
7524420476,41.3135568,2.0147839,2,,,POINT (2.0147839 41.3135568)
7524420477,41.3136268,2.0149796,2,,,POINT (2.0149796 41.3136268)
7524420478,41.3116605,2.0164607,3,,,POINT (2.0164607 41.3116605)
7524420479,41.3118891,2.0162978,2,,,POINT (2.0162978 41.3118891)
7524420480,41.3139444,2.0144566,1,,,POINT (2.0144566 41.3139444)
7524420481,41.3126401,2.0155939,1,,,POINT (2.0155939 41.3126401)
7524420482,41.3127342,2.0157655,1,,,POINT (2.0157655 41.3127342)
7524420483,41.3122706,2.015943,1,,,POINT (2.015943 41.3122706)
7524420484,41.3123724,2.0160984,1,,,POINT (2.0160984 41.3123724)
7524446167,41.3103294,2.0096077,2,,,POINT (2.0096077 41.3103294)
7524446168,41.3094855,2.0113913,2,,,POINT (2.0113913 41.3094855)
7524446169,41.3102402,2.0102603,2,,,POINT (2.0102603 41.3102402)
7524446170,41.3101527,2.0101296,2,,,POINT (2.0101296 41.3101527)
7524446171,41.3096093,2.0114649,2,,,POINT (2.0114649 41.3096093)
7524446172,41.3102206,2.0099473,2,,,POINT (2.0099473 41.3102206)
7524446173,41.3066605,2.00869,2,,,POINT (2.00869 41.3066605)
7524446174,41.3094082,2.0117331,2,,,POINT (2.0117331 41.3094082)
7524446175,41.3098693,2.010754,2,,,POINT (2.010754 41.3098693)
7524446176,41.310124,2.0105208,2,,,POINT (2.0105208 41.310124)
7524446177,41.310291,2.0097424,2,,,POINT (2.0097424 41.310291)
7524446178,41.3093048,2.011637,2,,,POINT (2.011637 41.3093048)
7524446179,41.3104447,2.0096733,2,,,POINT (2.0096733 41.3104447)
7524446180,41.3100969,2.0102607,2,,,POINT (2.0102607 41.3100969)
7524446181,41.3088372,2.0114005,2,,,POINT (2.0114005 41.3088372)
7524446182,41.3097213,2.0112754,2,,,POINT (2.0112754 41.3097213)
7524446183,41.309732,2.011002,2,,,POINT (2.011002 41.309732)
7524446184,41.3079841,2.0103666,2,,,POINT (2.0103666 41.3079841)
7524450292,41.3174086,2.0107545,2,,,POINT (2.0107545 41.3174086)
7524450293,41.3156068,2.0128566,2,,,POINT (2.0128566 41.3156068)
7524453685,41.3099385,2.0109121,2,,,POINT (2.0109121 41.3099385)
7524453686,41.3095336,2.0113217,2,,,POINT (2.0113217 41.3095336)
7524453687,41.3103691,2.00991,2,,,POINT (2.00991 41.3103691)
7524453688,41.3099934,2.0104859,2,,,POINT (2.0104859 41.3099934)
7524453689,41.3096564,2.0113854,2,,,POINT (2.0113854 41.3096564)
7524458021,41.3118575,2.0235784,2,,,POINT (2.0235784 41.3118575)
7524458022,41.3146846,2.0276253,2,,,POINT (2.0276253 41.3146846)
7524458023,41.3114381,2.0296437,2,,,POINT (2.0296437 41.3114381)
7524458024,41.3136105,2.0265026,2,,,POINT (2.0265026 41.3136105)
7524458025,41.3116253,2.0233227,2,crossing,,POINT (2.0233227 41.3116253)
7524458026,41.3129183,2.0309643,2,,,POINT (2.0309643 41.3129183)
7524458027,41.3146407,2.0277537,2,,,POINT (2.0277537 41.3146407)
7524458028,41.3103592,2.028175,2,,,POINT (2.028175 41.3103592)
7524458029,41.3128382,2.0252668,2,,,POINT (2.0252668 41.3128382)
7524458030,41.3129745,2.0308764,2,,,POINT (2.0308764 41.3129745)
7524458031,41.311637,2.0298508,2,,,POINT (2.0298508 41.311637)
7524458032,41.313664,2.0266235,2,,,POINT (2.0266235 41.313664)
7524458033,41.3118695,2.0235818,2,,,POINT (2.0235818 41.3118695)
7524458034,41.3146823,2.0276775,2,,,POINT (2.0276775 41.3146823)
7524458035,41.3111891,2.0293572,2,,,POINT (2.0293572 41.3111891)
7524458036,41.3136267,2.0265517,2,,,POINT (2.0265517 41.3136267)
7524458037,41.3117976,2.0236288,2,,,POINT (2.0236288 41.3117976)
7524458038,41.3118817,2.0235921,2,,,POINT (2.0235921 41.3118817)
7524458039,41.3146914,2.0276542,2,,,POINT (2.0276542 41.3146914)
7524458040,41.3105458,2.0284775,2,,,POINT (2.0284775 41.3105458)
7524458041,41.3135903,2.0264757,2,,,POINT (2.0264757 41.3135903)
7524458042,41.3126908,2.0308646,2,,,POINT (2.0308646 41.3126908)
7524458043,41.3128134,2.0309833,2,,,POINT (2.0309833 41.3128134)
7524458044,41.3137722,2.0267381,2,,,POINT (2.0267381 41.3137722)
7524458045,41.3128624,2.0253115,3,,,POINT (2.0253115 41.3128624)
7524458046,41.3118458,2.0235817,2,,,POINT (2.0235817 41.3118458)
7524458047,41.3146873,2.0276682,2,,,POINT (2.0276682 41.3146873)
7524458048,41.313862,2.0268346,2,,,POINT (2.0268346 41.313862)
7524458049,41.3118393,2.0235868,2,,,POINT (2.0235868 41.3118393)
7524458050,41.3146704,2.0276981,2,,,POINT (2.0276981 41.3146704)
7524458051,41.3107258,2.028752,2,,,POINT (2.028752 41.3107258)
7524458052,41.3136416,2.026584,2,,,POINT (2.026584 41.3136416)
7524458053,41.3109414,2.0290434,2,,,POINT (2.0290434 41.3109414)
7524458055,41.3129376,2.0309439,2,,,POINT (2.0309439 41.3129376)
7524458056,41.3146707,2.0276047,2,,,POINT (2.0276047 41.3146707)
7524458057,41.3118516,2.0235795,2,,,POINT (2.0235795 41.3118516)
7524458058,41.3146915,2.0276412,2,,,POINT (2.0276412 41.3146915)
7524458059,41.3137022,2.0266739,2,,,POINT (2.0266739 41.3137022)
7524458060,41.3102133,2.0279226,2,,,POINT (2.0279226 41.3102133)
7524464671,41.3175569,2.0104494,2,,,POINT (2.0104494 41.3175569)
7524464672,41.3170211,2.0095899,2,,,POINT (2.0095899 41.3170211)
7524479485,41.314949,2.0135805,2,,,POINT (2.0135805 41.314949)
7524491111,41.3177179,2.0083228,2,,,POINT (2.0083228 41.3177179)
7524491112,41.3184334,2.0077595,2,,,POINT (2.0077595 41.3184334)
7524491113,41.3171636,2.0089394,2,,,POINT (2.0089394 41.3171636)
7524491114,41.319255,2.007234,2,,,POINT (2.007234 41.319255)
7524491115,41.3173901,2.0086716,2,,,POINT (2.0086716 41.3173901)
7524491116,41.317907,2.0081288,2,,,POINT (2.0081288 41.317907)
7524491117,41.3168838,2.0092841,2,,,POINT (2.0092841 41.3168838)
7524491118,41.3187717,2.007532,2,,,POINT (2.007532 41.3187717)
7524554142,41.3172133,2.022423,3,,,POINT (2.022423 41.3172133)
7524554143,41.3158501,2.0240089,2,,,POINT (2.0240089 41.3158501)
7524554144,41.317711,2.0221048,2,,,POINT (2.0221048 41.317711)
7524554145,41.3139407,2.0264972,2,,,POINT (2.0264972 41.3139407)
7524554146,41.3170087,2.0223408,2,,,POINT (2.0223408 41.3170087)
7524554147,41.3166997,2.0228763,2,,,POINT (2.0228763 41.3166997)
7524554148,41.3173135,2.0222239,2,,,POINT (2.0222239 41.3173135)
7524554149,41.3139257,2.026341,2,,,POINT (2.026341 41.3139257)
7524554150,41.316968,2.0223338,2,,,POINT (2.0223338 41.316968)
7524554151,41.31701,2.0224211,2,,,POINT (2.0224211 41.31701)
7524554152,41.3171172,2.02234,2,,,POINT (2.02234 41.3171172)
7524554153,41.3152565,2.0246703,2,,,POINT (2.0246703 41.3152565)
7524554154,41.3145216,2.0252674,1,,,POINT (2.0252674 41.3145216)
7524554155,41.3170572,2.0223404,3,,,POINT (2.0223404 41.3170572)
7524554156,41.316118,2.0236674,2,,,POINT (2.0236674 41.316118)
7524554157,41.3139315,2.0264099,2,,,POINT (2.0264099 41.3139315)
7524554158,41.3170204,2.0223414,2,,,POINT (2.0223414 41.3170204)
7524554159,41.3166114,2.0229831,2,,,POINT (2.0229831 41.3166114)
7524554160,41.3147643,2.0250433,2,,,POINT (2.0250433 41.3147643)
7524554161,41.3146368,2.0251198,1,,,POINT (2.0251198 41.3146368)
7524554162,41.3170969,2.0223312,2,,,POINT (2.0223312 41.3170969)
7524554163,41.3156305,2.0242575,2,,,POINT (2.0242575 41.3156305)
7524554164,41.3139371,2.0264643,2,,,POINT (2.0264643 41.3139371)
7524554165,41.3169832,2.0223328,2,,,POINT (2.0223328 41.3169832)
7524554166,41.3168655,2.0226494,2,,,POINT (2.0226494 41.3168655)
7524554167,41.313932,2.0263129,2,,,POINT (2.0263129 41.313932)
7524556098,41.3190301,2.0269639,2,,,POINT (2.0269639 41.3190301)
7524556099,41.3179232,2.0307037,2,,,POINT (2.0307037 41.3179232)
7524556100,41.3186068,2.0302059,2,,,POINT (2.0302059 41.3186068)
7524556101,41.3149341,2.0273943,2,,,POINT (2.0273943 41.3149341)
7524556102,41.3176705,2.0285766,2,,,POINT (2.0285766 41.3176705)
7524556103,41.3200832,2.0282052,2,,,POINT (2.0282052 41.3200832)
7524556104,41.316973,2.0294402,2,,,POINT (2.0294402 41.316973)
7524556105,41.3198267,2.0260643,2,,,POINT (2.0260643 41.3198267)
7524556106,41.3208113,2.027287,2,,,POINT (2.027287 41.3208113)
7524556107,41.3187165,2.0300526,2,,,POINT (2.0300526 41.3187165)
7524556108,41.3149952,2.0274814,2,,,POINT (2.0274814 41.3149952)
7524556109,41.3176988,2.0285078,2,,,POINT (2.0285078 41.3176988)
7524556110,41.3181315,2.0308116,2,,,POINT (2.0308116 41.3181315)
7524556111,41.3185855,2.0302346,3,,,POINT (2.0302346 41.3185855)
7524556112,41.3176449,2.0286107,2,crossing,,POINT (2.0286107 41.3176449)
7524556113,41.3201565,2.0281795,2,,,POINT (2.0281795 41.3201565)
7524556114,41.3168946,2.0292643,2,,,POINT (2.0292643 41.3168946)
7524556115,41.317714,2.0284771,2,,,POINT (2.0284771 41.317714)
7524556116,41.3207978,2.0273358,2,,,POINT (2.0273358 41.3207978)
7524556117,41.3187413,2.0300317,3,,,POINT (2.0300317 41.3187413)
7524556118,41.3148431,2.0273747,2,,,POINT (2.0273747 41.3148431)
7524556119,41.3191225,2.0268377,2,,,POINT (2.0268377 41.3191225)
7524556120,41.3200209,2.0282849,2,,,POINT (2.0282849 41.3200209)
7524556121,41.3169581,2.029515,2,,,POINT (2.029515 41.3169581)
7524556122,41.3200097,2.0283681,2,,,POINT (2.0283681 41.3200097)
7524556123,41.3160136,2.0284834,2,,,POINT (2.0284834 41.3160136)
7524556124,41.3189711,2.0269863,2,,,POINT (2.0269863 41.3189711)
7524556126,41.3186222,2.0301638,2,,,POINT (2.0301638 41.3186222)
7524556127,41.3148641,2.0273727,2,,,POINT (2.0273727 41.3148641)
7524556128,41.3190835,2.0269062,2,,,POINT (2.0269062 41.3190835)
7524556129,41.3201161,2.0282037,2,,,POINT (2.0282037 41.3201161)
7524556130,41.316958,2.0294708,2,,,POINT (2.0294708 41.316958)
7524556131,41.3199603,2.0261104,2,,,POINT (2.0261104 41.3199603)
7524556132,41.3208114,2.0272984,2,,,POINT (2.0272984 41.3208114)
7524556133,41.3186879,2.0300554,2,,,POINT (2.0300554 41.3186879)
7524556134,41.3150207,2.0275475,2,,,POINT (2.0275475 41.3150207)
7524556135,41.3189496,2.0269961,2,,,POINT (2.0269961 41.3189496)
7524556136,41.3179884,2.0307439,2,,,POINT (2.0307439 41.3179884)
7524556137,41.3186302,2.0301162,2,,,POINT (2.0301162 41.3186302)
7524556138,41.3149803,2.0274471,2,,,POINT (2.0274471 41.3149803)
7524556139,41.3176852,2.0285436,2,,,POINT (2.0285436 41.3176852)
7524556140,41.3201408,2.0281944,2,,,POINT (2.0281944 41.3201408)
7524556141,41.3169994,2.029403,3,,,POINT (2.029403 41.3169994)
7524556142,41.3189338,2.0270122,2,,,POINT (2.0270122 41.3189338)
7524556143,41.3208043,2.0272648,2,,,POINT (2.0272648 41.3208043)
7524556144,41.31868,2.0300567,2,,,POINT (2.0300567 41.31868)
7524556145,41.3148983,2.0273809,2,,,POINT (2.0273809 41.3148983)
7524556146,41.3191009,2.0268799,2,,,POINT (2.0268799 41.3191009)
7524556147,41.3181182,2.0308103,2,,,POINT (2.0308103 41.3181182)
7524556148,41.3179118,2.0306893,2,,,POINT (2.0306893 41.3179118)
7524556149,41.3201887,2.0281358,3,,,POINT (2.0281358 41.3201887)
7524556150,41.3139539,2.0265298,2,,,POINT (2.0265298 41.3139539)
7524556151,41.3189913,2.0269788,2,,,POINT (2.0269788 41.3189913)
7524556152,41.3208105,2.0273094,2,,,POINT (2.0273094 41.3208105)
7524556153,41.3186249,2.0301354,2,,,POINT (2.0301354 41.3186249)
7524556154,41.315008,2.0275203,2,,,POINT (2.0275203 41.315008)
7524556155,41.3190552,2.0269425,2,,,POINT (2.0269425 41.3190552)
7524556156,41.32002,2.028347,2,,,POINT (2.028347 41.32002)
7524556157,41.3169563,2.0294991,2,,,POINT (2.0294991 41.3169563)
7524556158,41.3199146,2.0260871,2,,,POINT (2.0260871 41.3199146)
7524556159,41.3176597,2.0285915,2,,,POINT (2.0285915 41.3176597)
7524556160,41.3200228,2.0282771,2,,,POINT (2.0282771 41.3200228)
7524556161,41.3150106,2.0275349,2,,,POINT (2.0275349 41.3150106)
7524556162,41.3190437,2.026957,2,,,POINT (2.026957 41.3190437)
7524556163,41.3180665,2.0307799,2,,,POINT (2.0307799 41.3180665)
7524556164,41.318618,2.0301802,2,,,POINT (2.0301802 41.318618)
7524556165,41.3176772,2.0285628,2,,,POINT (2.0285628 41.3176772)
7524556166,41.3201279,2.0282001,2,,,POINT (2.0282001 41.3201279)
7524556167,41.3169795,2.029565,2,,,POINT (2.029565 41.3169795)
7524556168,41.3199944,2.0261578,2,,,POINT (2.0261578 41.3199944)
7524556169,41.3208098,2.0272762,2,,,POINT (2.0272762 41.3208098)
7524556170,41.3187241,2.0300491,2,,,POINT (2.0300491 41.3187241)
7524556171,41.3149602,2.0274206,2,,,POINT (2.0274206 41.3149602)
7524556172,41.3181457,2.0308066,2,,,POINT (2.0308066 41.3181457)
7524556173,41.3181643,2.0307844,3,,,POINT (2.0307844 41.3181643)
7524556174,41.3207785,2.0273639,3,,,POINT (2.0273639 41.3207785)
7524556175,41.3162795,2.0287605,2,,,POINT (2.0287605 41.3162795)
7524556176,41.3190122,2.0269713,2,,,POINT (2.0269713 41.3190122)
7524556177,41.3208067,2.0273222,2,,,POINT (2.0273222 41.3208067)
7524556178,41.3186703,2.0300649,2,,,POINT (2.0300649 41.3186703)
7524556179,41.3148287,2.0273648,2,,,POINT (2.0273648 41.3148287)
7524556180,41.3191396,2.026813,2,,,POINT (2.026813 41.3191396)
7524556181,41.3200146,2.0283593,2,,,POINT (2.0283593 41.3200146)
7524556182,41.3169626,2.0295273,2,,,POINT (2.0295273 41.3169626)
7524556183,41.3200745,2.0282096,2,,,POINT (2.0282096 41.3200745)
7524556184,41.3167484,2.0292966,2,,,POINT (2.0292966 41.3167484)
7524620894,41.3158673,2.0224167,2,,,POINT (2.0224167 41.3158673)
7524620895,41.3131199,2.0250986,2,,,POINT (2.0250986 41.3131199)
7524623708,41.3222395,2.0166402,2,,,POINT (2.0166402 41.3222395)
7524623709,41.3204211,2.0190087,2,,,POINT (2.0190087 41.3204211)
7524623710,41.3244011,2.0148574,2,,,POINT (2.0148574 41.3244011)
7524623711,41.322038,2.0168565,2,,,POINT (2.0168565 41.322038)
7524623712,41.3223951,2.0165108,2,,,POINT (2.0165108 41.3223951)
7524623713,41.3204727,2.0186974,2,,,POINT (2.0186974 41.3204727)
7524623716,41.3221199,2.0167621,2,,,POINT (2.0167621 41.3221199)
7524623718,41.3246093,2.0146906,2,,,POINT (2.0146906 41.3246093)
7524623720,41.3251337,2.013972,2,,,POINT (2.013972 41.3251337)
7524623723,41.3204034,2.0190669,2,,,POINT (2.0190669 41.3204034)
7524623724,41.3241008,2.0151081,2,,,POINT (2.0151081 41.3241008)
7524623733,41.3245397,2.0147521,2,,,POINT (2.0147521 41.3245397)
7524623738,41.3203578,2.019148,2,,,POINT (2.019148 41.3203578)
7524623742,41.3230772,2.0159518,2,,,POINT (2.0159518 41.3230772)
7524623743,41.3214592,2.0175857,2,,,POINT (2.0175857 41.3214592)
7788127166,41.2914852,2.0555231,2,,,POINT (2.0555231 41.2914852)
7833168245,41.3031588,2.0166299,2,,,POINT (2.0166299 41.3031588)
